"time","rtt"
1.224, 27.012999999999998
1.224, 21.894000000000002
1.224, 22.653
0.378, 24.076
0.378, 19.803
0.378, 20.759
0.45, 15.174
0.45, 16.093
0.45, 17.405
0.416, 26.237
0.416, 37.39
0.416, 24.022000000000002
0.501, 17.654
0.501, 20.535999999999998
0.501, 20.465
0.439, 23.67
0.439, 19.893
0.439, 17.195999999999998
0.828, 27.118
0.828, 31.439
0.828, 18.856
0.494, 20.976000000000003
0.494, 33.37
0.494, 17.745
0.662, 17.021
0.45199999999999996, 27.488
0.45199999999999996, 21.928
0.45199999999999996, 27.641
0.6130000000000001, 16.462
0.6130000000000001, 21.275
0.38699999999999996, 19.281
0.48500000000000004, 21.883
0.444, 25.553
0.444, 17.410999999999998
0.416, 19.489
0.416, 21.98
0.416, 27.145
0.596, 26.036
0.596, 25.938
0.596, 28.133
0.393, 26.585
0.393, 26.558999999999997
0.393, 17.705
0.43600000000000005, 20.988
0.43600000000000005, 16.489
0.43600000000000005, 21.421
0.352, 19.507
0.363, 18.433
0.363, 21.998
0.368, 22.794999999999998
0.368, 21.954
0.368, 19.665
0.391, 20.549000000000003
0.391, 20.097
0.391, 18.994
0.388, 21.687
0.388, 23.118
0.388, 22.433
0.419, 24.736
0.419, 19.256
0.419, 18.175
0.501, 22.487
0.501, 19.629
0.501, 16.747
0.477, 21.118000000000002
0.477, 20.223000000000003
0.477, 17.781000000000002
0.55, 22.769000000000002
0.55, 16.531
0.55, 20.48
0.47600000000000003, 21.665
0.47600000000000003, 20.673000000000002
0.47600000000000003, 20.828
0.58, 19.824
0.58, 17.068
0.58, 22.929000000000002
0.502, 24.336
0.502, 24.802
0.502, 23.387999999999998
0.449, 14.259
1.0330000000000001, 20.976000000000003
0.378, 31.976
0.45899999999999996, 29.2
0.435, 21.902
0.483, 18.744
0.449, 16.299999999999997
0.412, 20.25
0.47, 27.692999999999998
0.47, 18.464000000000002
0.472, 25.332
0.472, 27.182000000000002
0.422, 15.642
0.9560000000000001, 25.799
0.9560000000000001, 17.498
0.372, 22.790000000000003
0.372, 17.996000000000002
0.372, 54.119
0.43, 18.355
0.43, 16.152
0.494, 17.951
0.514, 15.117
0.514, 28.64
0.41800000000000004, 17.951
0.39599999999999996, 19.825
0.458, 26.666
0.419, 46.18
1.0250000000000001, 17.671
1.0250000000000001, 19.452
0.47300000000000003, 22.666999999999998
0.47300000000000003, 24.143
0.47300000000000003, 20.251
0.617, 30.880000000000003
0.617, 27.366999999999997
0.617, 25.721999999999998
0.443, 22.753
0.443, 21.255
0.443, 26.03
1.553, 22.371
1.553, 20.818
1.553, 20.906000000000002
0.442, 22.936999999999998
0.442, 19.714
0.442, 17.666
0.408, 16.143
0.408, 23.526
0.408, 20.535999999999998
0.41, 19.392
0.527, 25.894000000000002
0.527, 20.712999999999997
0.47800000000000004, 18.611
0.562, 20.545
0.5479999999999999, 30.451
0.39599999999999996, 25.35
0.39, 18.162000000000003
0.40499999999999997, 22.033
0.48500000000000004, 29.293
0.48500000000000004, 21.773
0.467, 18.798
0.467, 18.921
0.41100000000000003, 25.802
0.41100000000000003, 21.055999999999997
0.41100000000000003, 22.246
0.504, 19.459
0.504, 19.363
0.504, 22.771
0.495, 27.347
0.495, 29.142999999999997
0.495, 25.198999999999998
0.429, 15.795
4.987, 27.241
4.987, 25.207
0.389, 15.492
0.431, 17.236
0.431, 26.727
0.5559999999999999, 21.897
0.464, 29.311
0.464, 22.317
0.446, 17.83
0.446, 30.52
0.43, 26.698
0.43, 23.431
0.43, 21.855
0.398, 21.631
0.398, 21.365
0.398, 18.279
0.518, 20.894
0.518, 22.929000000000002
0.518, 22.759
0.417, 17.997
0.417, 16.108999999999998
0.5, 23.404
0.49299999999999994, 27.395
0.49299999999999994, 19.713
0.414, 20.398
0.354, 18.199
0.367, 13.824
0.448, 16.379
0.512, 24.551
0.447, 21.805
0.447, 18.543
0.419, 20.237000000000002
0.419, 22.288
0.597, 35.285
0.422, 18.169
0.422, 57.089
0.526, 16.511000000000003
1.057, 16.077
0.518, 20.431
2.35, 33.073
2.35, 27.485
2.35, 18.613999999999997
0.74, 28.897
0.74, 33.057
0.74, 32.080999999999996
0.474, 26.873
0.474, 26.422
0.474, 17.555999999999997
0.458, 30.998
0.458, 36.321
0.458, 31.852999999999998
0.453, 23.365000000000002
0.453, 18.950000000000003
0.453, 29.692
0.447, 24.392
0.447, 25.384
0.447, 24.904
0.399, 20.874
0.399, 17.924
0.399, 18.602
0.44499999999999995, 23.437
0.44499999999999995, 21.485
0.44499999999999995, 19.157
0.45399999999999996, 21.162
0.45399999999999996, 22.552
0.45399999999999996, 25.982000000000003
0.431, 33.131
0.431, 19.040000000000003
0.361, 22.124000000000002
0.784, 21.589000000000002
0.784, 35.06
0.8099999999999999, 21.065
0.8099999999999999, 22.355
0.8099999999999999, 25.642000000000003
0.379, 20.818
0.444, 19.163
0.444, 20.124
0.458, 19.268
0.5720000000000001, 19.419999999999998
0.5720000000000001, 33.134
0.47800000000000004, 19.829
0.423, 20.874
0.495, 13.67
0.43600000000000005, 54.094
0.815, 61.612
0.46599999999999997, 27.322
0.5109999999999999, 21.283
0.5109999999999999, 26.873
0.494, 21.647
0.494, 20.587999999999997
0.494, 21.948999999999998
0.376, 30.316
0.376, 24.437
0.376, 24.407999999999998
0.55, 21.489
0.55, 23.917
0.55, 24.128
0.49700000000000005, 22.363999999999997
0.49700000000000005, 22.413
0.49700000000000005, 28.547
0.451, 19.24
0.451, 18.068
0.48500000000000004, 26.396
0.446, 18.844
0.446, 21.708000000000002
0.38, 24.177
0.38, 21.680999999999997
0.392, 20.341
0.423, 18.703
0.423, 18.854
0.393, 21.747
0.799, 21.363
0.799, 21.142
0.378, 19.424
0.378, 18.453
0.378, 30.252000000000002
0.376, 29.693
0.376, 23.009999999999998
0.376, 18.427
0.47, 17.19
0.47, 21.564
0.47, 14.581999999999999
0.456, 24.881
0.434, 26.404
0.434, 19.034
0.46799999999999997, 21.683
0.46799999999999997, 23.684
0.46799999999999997, 22.325999999999997
0.509, 19.123
0.441, 20.531000000000002
0.441, 18.663
0.397, 27.339
0.397, 23.189
0.397, 17.805
0.439, 20.634
0.439, 19.417
0.439, 15.067
0.48700000000000004, 29.596999999999998
0.48700000000000004, 32.861000000000004
0.48700000000000004, 32.254
3.261, 29.941
3.261, 37.418
3.261, 22.96
1.692, 23.221
1.692, 24.615000000000002
1.692, 19.068
0.523, 25.346
10.123999999999999, 33.529999999999994
0.40099999999999997, 48.612
0.40099999999999997, 36.949000000000005
0.40099999999999997, 22.939999999999998
0.377, 18.944
0.377, 20.698
0.377, 24.421000000000003
0.374, 21.658
0.374, 21.965
0.374, 19.576
0.512, 18.904
0.512, 17.144
0.512, 17.408
0.41300000000000003, 18.369
0.41300000000000003, 20.573999999999998
0.41300000000000003, 31.621999999999996
0.5469999999999999, 16.496
0.428, 23.075
0.428, 21.517000000000003
0.36900000000000005, 24.975
0.36900000000000005, 19.14
0.36900000000000005, 46.987
0.437, 20.744
0.391, 21.483999999999998
0.437, 25.127
0.41, 21.239
0.41, 17.442
0.41, 19.412
0.41300000000000003, 22.032
0.41300000000000003, 32.75
0.41300000000000003, 28.848
0.388, 25.104000000000003
0.39599999999999996, 19.624
0.39599999999999996, 30.964
0.85, 44.515
0.467, 40.457
0.467, 12.718
0.642, 22.891000000000002
0.642, 21.894000000000002
0.642, 20.431
0.438, 26.038
0.532, 23.687
0.503, 28.362
1.063, 20.088
1.0579999999999998, 19.954
0.55, 22.762999999999998
0.453, 22.689
0.40299999999999997, 25.218
0.51, 21.47
0.392, 38.626
0.392, 32.449
0.424, 25.089
0.424, 22.175
0.359, 18.717000000000002
0.359, 18.965
0.377, 19.247
0.377, 16.624
0.377, 22.31
0.948, 23.126
0.948, 22.662000000000003
0.948, 34.1
0.41300000000000003, 18.0
0.41300000000000003, 19.689999999999998
0.41300000000000003, 24.785999999999998
0.434, 20.041
0.434, 22.156
0.414, 21.47
1.268, 25.057
1.268, 16.348000000000003
0.42000000000000004, 22.058
0.42000000000000004, 27.116
0.42000000000000004, 21.282
0.433, 21.301000000000002
0.433, 21.96
0.433, 16.6
0.479, 19.432000000000002
0.843, 20.910999999999998
0.843, 16.376
0.508, 22.241
0.524, 18.358
0.391, 16.274
0.438, 29.243000000000002
0.408, 27.374
0.462, 23.363
0.444, 16.167
0.444, 29.114
0.508, 21.147
0.49299999999999994, 25.291999999999998
0.49299999999999994, 23.222
0.494, 38.216
0.494, 43.291000000000004
0.494, 24.364
0.491, 20.532
0.491, 18.596
0.491, 26.746
0.609, 22.589000000000002
0.609, 37.373000000000005
0.503, 32.091
0.901, 21.383
0.901, 45.363
0.43, 21.257
0.39599999999999996, 17.415
0.39599999999999996, 16.923000000000002
0.412, 30.211
0.412, 24.397
0.412, 19.849
0.48899999999999993, 18.001
0.48899999999999993, 20.389
0.48899999999999993, 21.416999999999998
0.47800000000000004, 34.108
0.47800000000000004, 20.986
0.47800000000000004, 19.718
0.393, 17.16
0.393, 15.12
0.393, 30.248
0.388, 19.177
0.388, 13.180000000000001
0.388, 19.855
0.495, 21.39
0.495, 35.262
0.495, 23.557000000000002
0.457, 19.373
0.457, 52.66
0.536, 54.087999999999994
0.536, 20.608
0.422, 19.956000000000003
0.422, 20.186
0.422, 22.484
0.43600000000000005, 31.472
0.43600000000000005, 26.393
0.43600000000000005, 27.301
0.49299999999999994, 26.136
0.49299999999999994, 26.474999999999998
0.49299999999999994, 25.083000000000002
0.6890000000000001, 27.997
0.6890000000000001, 15.449
0.6890000000000001, 20.472
0.422, 22.442
0.422, 24.019
0.422, 18.21
0.40499999999999997, 40.091
0.40499999999999997, 19.294999999999998
0.40499999999999997, 28.008000000000003
0.422, 14.998
0.869, 17.094
0.869, 33.899
0.5569999999999999, 30.082
0.5569999999999999, 26.267
0.5569999999999999, 22.788
0.5569999999999999, 19.879
0.598, 24.381
0.598, 18.358
0.359, 19.817999999999998
0.359, 22.294999999999998
0.481, 19.102
0.451, 34.63
0.451, 35.022
0.451, 36.528999999999996
0.566, 26.376
0.566, 22.806
0.566, 23.446
1.0759999999999998, 25.437
0.643, 22.824
0.635, 32.412000000000006
0.49200000000000005, 16.577
0.49200000000000005, 22.082
0.38699999999999996, 18.969
0.462, 24.739
0.482, 22.346
0.525, 20.614
0.429, 36.637
0.429, 23.251
0.429, 16.679
0.439, 35.098
0.439, 26.4
0.439, 36.464000000000006
0.46, 22.19
0.46, 17.715999999999998
0.46, 18.339000000000002
0.481, 30.965
0.481, 27.683
0.481, 19.567
0.406, 17.628999999999998
0.406, 19.188
0.406, 20.943
0.477, 17.987
0.462, 23.741000000000003
0.532, 23.028
0.532, 18.668
0.491, 28.675
0.36000000000000004, 24.282999999999998
0.40700000000000003, 33.077000000000005
0.40700000000000003, 25.933999999999997
0.40700000000000003, 32.543
0.40900000000000003, 30.683
0.64, 16.570999999999998
0.467, 25.578
0.47300000000000003, 29.117
1.325, 34.833000000000006
0.47300000000000003, 20.394
0.526, 23.575
0.526, 18.636
0.482, 17.351
0.42700000000000005, 17.836000000000002
0.42700000000000005, 23.039
0.449, 26.759999999999998
0.516, 53.894999999999996
0.46099999999999997, 51.939
0.46099999999999997, 21.884
0.46599999999999997, 19.15
0.46599999999999997, 21.123
0.46599999999999997, 22.99
0.404, 25.046
0.404, 18.283
0.404, 19.762999999999998
0.47300000000000003, 23.005000000000003
0.47300000000000003, 21.436
0.47300000000000003, 26.764
0.494, 27.822
0.494, 19.5
0.494, 25.032
0.656, 28.589
0.656, 26.891000000000002
0.656, 18.977
0.432, 23.054000000000002
0.432, 20.973
0.432, 16.192
0.40700000000000003, 25.048000000000002
0.40700000000000003, 23.91
0.40700000000000003, 25.933999999999997
0.432, 18.463
0.5810000000000001, 21.394
0.5810000000000001, 20.544
0.375, 22.112
0.40099999999999997, 21.878999999999998
0.47300000000000003, 28.301
0.39399999999999996, 25.928
0.39399999999999996, 19.901
0.39399999999999996, 32.238
0.462, 21.799
0.462, 30.229
0.426, 41.754
0.523, 18.512
0.523, 30.952
0.503, 18.962
0.503, 25.967
0.503, 35.983000000000004
0.5429999999999999, 23.8
0.5429999999999999, 21.5
0.5429999999999999, 21.858999999999998
0.43, 28.807
0.43, 28.603
0.43, 19.302
0.417, 17.971
0.41800000000000004, 14.940999999999999
0.515, 30.072000000000003
0.515, 16.399
0.619, 21.973
0.619, 22.282
0.619, 27.945
0.442, 23.64
0.441, 27.067
0.441, 20.347
0.523, 22.093
0.523, 20.636000000000003
0.523, 26.724
0.46799999999999997, 22.415999999999997
0.46799999999999997, 15.610000000000001
0.46799999999999997, 23.551
0.462, 23.156
0.462, 29.75
0.462, 21.233999999999998
0.40099999999999997, 24.251
0.40099999999999997, 18.419
0.40099999999999997, 25.353
0.472, 27.196
0.472, 24.915
0.472, 19.208
0.408, 14.645999999999999
0.408, 26.206
0.408, 18.359
0.425, 18.087
0.47800000000000004, 27.581999999999997
0.47800000000000004, 25.111
0.47800000000000004, 17.642000000000003
0.4, 31.384000000000004
0.4, 28.915
0.4, 21.913999999999998
0.49299999999999994, 17.817
0.49299999999999994, 26.849
0.49299999999999994, 18.450000000000003
0.453, 16.108
0.453, 25.073
0.453, 36.792
0.379, 51.426
0.379, 35.95099999999999
0.519, 25.303
0.481, 19.597
0.481, 33.545
0.481, 22.801
0.515, 34.827999999999996
0.515, 25.276
0.515, 20.88
0.41800000000000004, 21.649
0.41800000000000004, 27.937
0.41800000000000004, 24.182
0.528, 17.492
0.528, 22.067
0.528, 35.784000000000006
0.406, 17.214
0.412, 23.134999999999998
0.412, 17.929000000000002
0.417, 22.196
1.1, 33.795
0.465, 23.188
0.442, 21.461000000000002
0.495, 24.244000000000003
0.495, 20.284
0.386, 26.826
0.386, 23.546999999999997
0.386, 28.846
0.45899999999999996, 26.642
0.45899999999999996, 14.626999999999999
0.45899999999999996, 16.954
0.433, 18.583
0.433, 19.98
0.433, 34.256
0.441, 39.116
0.384, 17.472
0.384, 20.092
0.40700000000000003, 20.240000000000002
0.40700000000000003, 19.869
0.40700000000000003, 24.506
0.5950000000000001, 20.782
0.38699999999999996, 22.273999999999997
0.38699999999999996, 15.356
0.522, 25.601
0.522, 31.923
0.522, 28.927999999999997
0.374, 24.262
0.374, 16.953
0.374, 17.633
0.42700000000000005, 27.398
0.42700000000000005, 27.072
0.42700000000000005, 22.285
0.5559999999999999, 20.096
0.442, 24.617
0.442, 18.426000000000002
0.43, 15.199
0.43, 28.901
0.43, 20.500999999999998
0.443, 23.595000000000002
0.443, 25.500999999999998
0.443, 32.864
0.523, 18.633
0.523, 37.643
0.523, 22.893
0.458, 28.202
0.458, 25.315
0.458, 18.003
0.367, 20.892999999999997
0.367, 22.181
0.367, 25.572999999999997
0.41100000000000003, 22.432000000000002
0.41100000000000003, 19.866000000000003
0.41100000000000003, 20.475
1.117, 22.393
1.117, 26.608
1.117, 28.930999999999997
0.40900000000000003, 20.307
13.921, 30.672
13.921, 18.345
0.39, 26.654
0.39, 17.576999999999998
0.39, 24.771
0.44, 19.365000000000002
0.44, 18.027
0.44, 17.968
0.499, 18.419999999999998
0.499, 17.247
0.499, 32.645
0.42700000000000005, 36.98
0.721, 22.991
0.721, 20.595
0.40900000000000003, 30.642
0.40900000000000003, 25.584
0.40900000000000003, 22.630000000000003
0.522, 25.755
0.522, 25.767000000000003
0.522, 20.317999999999998
0.388, 36.341
0.388, 30.234
0.388, 20.149
0.439, 23.649
0.439, 32.382
0.439, 17.642000000000003
0.679, 24.723
0.79, 22.192
0.79, 21.958
0.541, 22.946
0.541, 20.897
0.541, 18.442
0.389, 19.246
0.389, 21.392999999999997
0.389, 37.858000000000004
0.623, 29.002
0.5519999999999999, 48.665
0.455, 40.998
0.7739999999999999, 19.704
0.7739999999999999, 15.826
0.434, 20.372
0.434, 24.924000000000003
0.434, 25.423000000000002
0.477, 46.646
0.462, 16.289
0.433, 17.557
0.414, 14.602
0.414, 24.259
0.5469999999999999, 29.353
0.45, 15.722
0.348, 29.536
0.442, 18.585
0.442, 15.834999999999999
1.331, 22.536
0.504, 17.269
0.504, 18.672
0.477, 20.543
0.45899999999999996, 19.623
0.45899999999999996, 21.707
0.408, 24.736
0.408, 21.378
0.408, 17.883
0.426, 20.617
0.419, 19.749
0.414, 22.083
0.432, 19.41
0.502, 24.634
0.415, 21.114
0.375, 24.1
0.437, 23.906
0.5509999999999999, 27.557000000000002
0.501, 35.571
0.501, 27.217000000000002
0.39599999999999996, 22.389
2.777, 26.47
2.777, 18.699
0.408, 35.369
0.423, 24.722
0.423, 17.387
0.506, 19.775000000000002
0.506, 22.392
0.506, 32.825
1.0150000000000001, 16.673000000000002
0.46, 18.863999999999997
0.48000000000000004, 34.555
0.48000000000000004, 23.435000000000002
0.495, 22.28
0.513, 30.425
0.562, 24.407999999999998
0.562, 18.21
0.41300000000000003, 29.662000000000003
0.438, 31.126
0.458, 20.093
0.439, 18.887999999999998
0.532, 31.82
0.382, 24.666
0.382, 17.866
0.43600000000000005, 25.351
0.43600000000000005, 20.604
0.43600000000000005, 33.112
0.421, 25.392000000000003
0.421, 22.288
0.421, 22.064
0.51, 20.230999999999998
0.51, 21.402
0.51, 20.184
0.847, 28.264999999999997
0.847, 22.880000000000003
0.847, 19.231
0.423, 23.812
0.423, 28.462
0.423, 23.321
0.9129999999999999, 23.959
0.47, 24.564
0.47, 14.695
0.474, 25.238
0.431, 29.15
0.431, 26.360000000000003
0.431, 25.464000000000002
0.91, 28.375
0.91, 22.25
0.91, 19.941
0.412, 15.6
0.412, 18.791999999999998
0.412, 25.006
0.46599999999999997, 19.696
0.46599999999999997, 21.191000000000003
0.46599999999999997, 21.203
0.36900000000000005, 48.013
0.36900000000000005, 24.014
0.36900000000000005, 18.536
0.417, 19.782
0.417, 24.347
0.417, 21.277
0.451, 22.535
0.566, 23.417
0.566, 22.304000000000002
0.421, 26.458
0.421, 26.05
0.421, 37.453
0.488, 17.225
0.6679999999999999, 22.181
0.393, 25.319000000000003
0.393, 25.45
0.515, 18.204
0.515, 18.177
0.514, 14.465
3.4659999999999997, 19.289
3.4659999999999997, 19.73
3.4659999999999997, 34.465
0.49200000000000005, 26.841
0.49200000000000005, 23.778000000000002
0.383, 19.924999999999997
0.486, 20.458000000000002
0.486, 27.015
0.486, 18.625
0.368, 31.546
0.368, 26.593
0.368, 22.287000000000003
0.474, 17.622
0.474, 38.135000000000005
0.424, 42.44
0.367, 22.235999999999997
0.399, 23.976999999999997
0.45399999999999996, 19.748
0.46299999999999997, 28.980999999999998
0.46299999999999997, 21.558999999999997
0.544, 33.168000000000006
0.544, 29.748
0.544, 25.328
0.51, 29.652
0.513, 22.624
0.513, 19.339
0.517, 30.799
0.517, 31.807000000000002
0.517, 22.161
0.393, 21.276
0.354, 29.356
0.735, 30.424
0.397, 27.208
0.431, 18.173000000000002
0.412, 25.395
0.412, 29.357000000000003
0.412, 26.851
0.593, 18.741
0.455, 17.453
0.455, 17.363
0.8069999999999999, 41.889
0.8069999999999999, 35.623000000000005
0.8069999999999999, 31.184
0.496, 31.773000000000003
0.496, 22.862000000000002
0.496, 36.466
0.47, 22.743
0.47, 19.953
0.47, 21.558
0.371, 18.858
0.371, 16.613
0.371, 19.229
0.48899999999999993, 21.911
0.48899999999999993, 21.353
0.48899999999999993, 18.360999999999997
0.526, 22.671
0.526, 29.336000000000002
0.526, 29.173000000000002
0.558, 22.322000000000003
0.558, 17.266000000000002
0.467, 22.144000000000002
0.367, 28.845
0.479, 21.369
0.402, 22.424
0.402, 16.32
0.46900000000000003, 45.079
0.45, 19.706000000000003
0.45, 24.915
0.47600000000000003, 41.465
0.462, 18.818
0.462, 19.926
0.475, 22.481
0.43, 18.235
0.43, 26.584
0.46299999999999997, 19.855
0.6579999999999999, 20.848
0.6579999999999999, 14.867999999999999
1.1119999999999999, 21.226
0.39399999999999996, 23.957
0.39399999999999996, 21.627
0.46799999999999997, 15.935999999999998
0.437, 21.928
0.39399999999999996, 30.593
0.446, 24.410999999999998
0.465, 19.715
0.465, 21.19
0.392, 17.055
0.392, 18.443
0.392, 19.029
0.558, 19.622
0.558, 27.199
0.558, 23.753
0.669, 24.652
0.674, 24.154
0.674, 30.306
0.674, 28.793
0.386, 33.012
0.386, 41.169
0.5109999999999999, 20.435
0.431, 29.307
0.431, 24.971
0.431, 30.678
0.451, 17.03
0.451, 15.540999999999999
0.451, 28.845
0.45, 19.072
0.45, 23.754
0.45, 24.625
0.412, 19.526000000000003
0.412, 17.426000000000002
0.412, 19.904999999999998
0.93, 27.517
0.442, 24.478
0.442, 24.313000000000002
0.35300000000000004, 22.717000000000002
0.35300000000000004, 20.549999999999997
0.35300000000000004, 19.795
0.517, 17.250999999999998
0.517, 15.487
0.517, 18.166999999999998
0.398, 26.738999999999997
0.398, 25.459
0.398, 31.57
0.377, 18.907
0.377, 20.059
0.377, 19.683
0.44, 27.924999999999997
0.44, 23.397000000000002
0.44, 19.813000000000002
0.404, 21.456
0.404, 22.403
0.404, 27.689
0.54, 19.613
0.6040000000000001, 24.395
0.6040000000000001, 19.706999999999997
0.6040000000000001, 19.933
0.9309999999999999, 16.740000000000002
0.9309999999999999, 29.971999999999998
0.9309999999999999, 26.737000000000002
0.43, 28.084999999999997
0.43, 23.472
0.43, 24.414
0.416, 22.306
0.416, 21.524
0.416, 15.814000000000002
0.545, 31.595
0.545, 23.074
0.477, 38.143
0.453, 34.0
0.453, 21.447
0.41800000000000004, 27.649
0.5569999999999999, 15.302
0.5569999999999999, 20.542
0.495, 15.225999999999999
0.383, 23.947
0.383, 22.939
0.472, 46.328
0.501, 23.977999999999998
0.464, 23.214
0.464, 23.719
0.453, 19.084
0.507, 18.685
0.5599999999999999, 20.306
0.744, 21.516000000000002
0.372, 23.988
0.372, 18.794999999999998
0.528, 22.246
0.512, 25.391000000000002
0.512, 19.213
0.737, 23.757
0.737, 31.295999999999996
0.737, 22.444
0.397, 19.552
0.397, 29.763
0.397, 15.426
0.803, 24.595
0.416, 19.805
0.416, 20.493000000000002
0.416, 20.01
0.397, 18.8
0.397, 16.913
0.397, 19.579
0.481, 23.419
0.481, 21.201
0.481, 25.416
0.438, 23.865000000000002
0.438, 16.672
0.438, 16.038
0.467, 19.602999999999998
0.467, 17.180999999999997
0.467, 25.982000000000003
0.443, 21.035999999999998
0.443, 18.928
0.443, 23.557000000000002
0.475, 19.206999999999997
0.475, 33.31
0.475, 34.962
0.612, 35.270999999999994
0.612, 22.81
0.612, 31.064999999999998
0.46099999999999997, 22.287000000000003
0.46099999999999997, 26.227
0.46099999999999997, 23.676
0.45899999999999996, 19.661
0.45899999999999996, 23.146
0.45899999999999996, 21.142999999999997
0.983, 16.422
0.983, 19.019000000000002
0.983, 18.011
0.47300000000000003, 21.065
0.47300000000000003, 31.745
0.47300000000000003, 26.756
0.467, 21.435
0.467, 19.116
0.467, 15.9
0.45199999999999996, 31.485
0.45199999999999996, 26.793
0.45199999999999996, 26.145000000000003
0.432, 34.385
0.432, 32.479
0.432, 31.802999999999997
0.464, 29.598
0.464, 20.389
0.464, 24.896
0.457, 20.314
0.457, 27.691
0.457, 18.186
0.484, 21.274
0.441, 27.276000000000003
0.441, 24.662
0.438, 26.195
0.438, 22.977
0.438, 19.161
0.433, 20.397
0.433, 21.948999999999998
0.433, 21.339
0.519, 16.028000000000002
0.68, 21.304
0.68, 21.675
0.40099999999999997, 21.101000000000003
0.435, 24.469
0.435, 13.932
0.435, 25.833
0.39399999999999996, 22.263
0.39399999999999996, 20.854999999999997
0.39399999999999996, 20.469
0.46799999999999997, 24.197
0.46799999999999997, 17.319000000000003
0.46799999999999997, 27.524
0.453, 21.718
0.453, 21.526
0.453, 18.737000000000002
0.533, 27.0
0.533, 18.648999999999997
0.533, 30.032
0.48500000000000004, 23.366
0.6040000000000001, 27.151
0.6040000000000001, 22.96
0.505, 22.62
0.458, 22.602
0.458, 20.378
0.574, 25.401
0.574, 23.418000000000003
0.574, 22.584
0.424, 30.095
0.424, 26.686999999999998
0.424, 19.34
0.438, 19.833
0.438, 17.628
0.438, 18.752000000000002
0.517, 32.641000000000005
0.517, 28.633
0.517, 30.630000000000003
0.451, 19.288
0.451, 22.536
0.451, 18.75
0.368, 25.752
0.368, 23.185000000000002
0.368, 18.781
0.367, 27.92
0.449, 21.273
0.449, 13.282
0.479, 27.003
0.479, 20.179
0.479, 28.345
0.38499999999999995, 39.024
0.38499999999999995, 24.644
0.38499999999999995, 22.893
0.39399999999999996, 18.531
0.39399999999999996, 21.657
0.39399999999999996, 16.554
0.429, 33.686
0.429, 20.962999999999997
0.429, 21.369
0.392, 16.781000000000002
0.402, 29.041999999999998
0.402, 34.401
0.555, 21.383
0.399, 27.864
0.531, 37.17
1.8159999999999998, 43.982
0.531, 30.372
0.40700000000000003, 22.25
0.40700000000000003, 19.566
0.40700000000000003, 25.087000000000003
0.558, 17.421
0.558, 33.512
0.558, 24.067999999999998
0.518, 33.797000000000004
0.481, 14.506
0.481, 23.021
0.481, 24.198999999999998
0.448, 122.46600000000001
0.448, 112.89399999999999
0.47, 23.032
0.447, 19.189
0.447, 23.251
0.447, 21.578
0.417, 26.432000000000002
0.417, 18.883
0.417, 19.515
0.398, 132.222
0.398, 127.62499999999999
0.398, 126.133
0.8630000000000001, 23.999
0.8630000000000001, 20.508
0.8630000000000001, 22.761
0.422, 21.954
0.422, 22.397
0.49200000000000005, 23.464
0.49200000000000005, 29.388
0.49200000000000005, 32.378
0.386, 18.692
0.386, 21.858999999999998
0.386, 20.086
0.435, 34.848
0.435, 39.222
0.435, 25.881999999999998
0.494, 21.078
0.47600000000000003, 31.491
0.47600000000000003, 23.531
0.503, 28.058
0.503, 25.089
0.503, 27.591
0.40700000000000003, 18.905
0.40700000000000003, 18.322000000000003
0.40700000000000003, 34.619
0.462, 22.214000000000002
0.462, 17.162
0.398, 22.408
0.5900000000000001, 19.028
0.5900000000000001, 31.342000000000002
0.359, 16.126
0.434, 32.659
0.451, 35.8
0.451, 22.428
0.428, 16.171000000000003
0.428, 16.971
0.48000000000000004, 27.115000000000002
0.48000000000000004, 23.047
0.4, 18.732
0.91, 31.341
0.91, 26.303
0.453, 33.484
0.453, 27.587
0.453, 19.764
0.42000000000000004, 31.902
0.42000000000000004, 26.311999999999998
0.429, 18.811999999999998
0.416, 23.632
6.499, 39.311
0.376, 23.465
0.376, 23.712
0.434, 24.36
0.434, 15.029
0.6629999999999999, 23.419999999999998
0.364, 30.625
0.439, 41.903999999999996
0.439, 15.033
0.51, 19.826
0.51, 21.343
0.51, 30.079
0.502, 19.845000000000002
0.502, 21.267
0.502, 18.982
0.5379999999999999, 16.129
0.46299999999999997, 28.516
0.46299999999999997, 26.471999999999998
0.402, 22.678
0.402, 24.403000000000002
0.402, 34.881
0.496, 25.704
0.357, 30.604
0.424, 16.177
0.424, 20.907
0.462, 36.578
0.462, 19.24
0.462, 18.221
0.553, 28.108999999999998
0.553, 27.775000000000002
0.553, 20.565
0.484, 15.244
0.484, 18.342000000000002
0.484, 20.354
0.464, 20.492
0.464, 26.931
0.464, 24.513
0.40700000000000003, 20.105
0.40700000000000003, 38.873
0.40700000000000003, 33.713
0.376, 22.938
1.5659999999999998, 27.175
1.5659999999999998, 21.964000000000002
0.438, 24.794
0.438, 36.696
0.40700000000000003, 22.695
0.40700000000000003, 20.597
0.40700000000000003, 19.331
0.439, 26.917
0.40099999999999997, 26.455
0.421, 21.781
0.421, 21.729
0.439, 34.448
0.439, 30.466
0.439, 39.181
0.539, 23.867
0.539, 27.674
0.539, 20.826
0.46099999999999997, 24.583000000000002
0.46099999999999997, 23.934
0.46099999999999997, 22.668
0.48899999999999993, 26.035
0.5469999999999999, 29.999000000000002
